clean_text,polarity,subjectivity,location
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,
Brennan Clapper one person flip regarding coup We know,0,0,
Governments ’ create Corruption ... Government ’ attract Corrupt people ... Schiff Pelosi Schumer Nadler Sanders Poc…,-0.5,1,New York City
sorry kyle manton,-0.5,1,Scotland
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,
It 's word `` backup '' We want real thing backup real thing We want …,0.2,0.3,"Virginia, USA"
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,Las Vegas
Brennan Clapper one person flip regarding coup We know,0,0,
*Mood someone tells squad voted Mr. Marshall* 🤘,0,0,
President Trump Lindsey Graham would like stay Middle East next thousand years thousands soldiers an…,0,0,
I plan direct contact Counseling Center campus reach Active Minds national philanth…,-0.044444444,0.366666667,
If given opportunity representative Marshall University I able use resources I have…,0.5,0.625,
You ’ playing fortnite asking people grow get grip rat,0,0,Moth Planet
Whistleblower Tapes Trump Wiretapped “ A Zillion Times ” By ‘ The Hammer ’ Brennan ’ Clapper ’ Secret Computer System…,-0.4,0.7,Grapevine 
Brennan Clapper one person flip regarding coup We know,0,0,"Oklahoma, USA"
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,US of A
feel like chance owned Colt Brennan jersey point,0,0,"Frisco, TX"
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,"Michigan, USA"
Governments ’ create Corruption ... Government ’ attract Corrupt people ... Schiff Pelosi Schumer Nadler Sanders Poc…,-0.5,1,"Prescott, AZ"
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,West Coast
Owen Brennan OBE 'We need think food quality much considering food security malnutrition.…,0.2,0.2,Northern Ireland
Just guy happened working Brennan CIA,0,0,
After years Russia Collusio…,0,0,
nobody cares haha grow money,0.2,0.3,Scotland
The DOJ Misfud 's phone used record provided the…,0,0,
We hear Dr Martina Bozzola Owen Brennan OBE sharing thoughts food securi…,0,0,"Belfast, Northern Ireland"
thinks whole food system healthy healthy healthy healthy Owen Bren…,0.44,0.48,"Belfast, Northern Ireland"
Governments ’ create Corruption ... Government ’ attract Corrupt people ... Schiff Pelosi Schumer Nadler Sanders Poc…,-0.5,1,
When former CIA director states “ We ’ know disinformation program complete everything American public belie…,0.025,0.116666667,
A massive global problem soil challenge emphasised Owen Brennan OBE,0,0.5,"Belfast, Northern Ireland"
Subpoena But Comey McCabe Rosenstein Strzok Page …,0,0,USA
Bigger imagine amp ALL THE FISC JUDGES ONE Co…,0,0.5,Australia
Governments ’ create Corruption ... Government ’ attract Corrupt people ... Schiff Pelosi Schumer Nadler Sanders Poc…,-0.5,1,
Brennan Clapper one person flip regarding coup We know,0,0,
Bigger imagine amp ALL THE FISC JUDGES ON…,0,0.5,Australia
Subpoena But Comey McCabe Rosenstein Strzok Page Cl…,0,0,USA
thinks whole food system healthy healthy healthy healthy Owen Bren…,0.44,0.48,Northern Ireland
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,
Subpoena But Comey McCabe Rosenstein Strzok Page Clapper Brennan Baker Really…,0,0,USA
…,0,0,"England, United Kingdom"
LeBron James man thought My column,0,0,City of the Candy
The little things mean much someone without words ... S p k e n ⭐️ ️‍ …,-0.1,0.4625,"Scotland, United Kingdom"
thinks whole food system healthy healthy healthy healthy Owen Bren…,0.44,0.48,Northern Ireland
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,United States
Hola unroll Thread `` 1. imagine dinner Washington DC Oct…,0,0,"Vancouver, British Columbia"
Listen President Trump say corruption Obama administration goes way top.️ By…,0,0,
thinks whole food system healthy healthy healthy healthy …,0.44,0.48,"Belfast, Northern Ireland"
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,Hallandale Beach
Brennan Clapper one person flip regarding coup We know,0,0,
Throwback one first tweets I joined twitter ship ... Lol,0.525,0.516666667,"Scotland, United Kingdom"
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,"Pennsylvania, USA"
Ex CIA Brennan investigated justice department,0,0,
Governments ’ create Corruption ... Government ’ attract Corrupt people ... Schiff Pelosi Schumer Nadler Sanders Poc…,-0.5,1,"Texas, USA"
Reserve spot get tickets bar packages dinner package discounts more..Do't miss.Christina Brennan Friday…,0,0,
Had come top Brennan leaked,0.5,0.5,"Flint, MI"
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,"Utah, USA"
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,Montreal Canada
…,0,0,United Kingdom
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,"Florida, USA"
The BC BRENNAN CENTER IS FRAUDULENT FAMILY TRUSTEES CONNECTED TO CARDI B GEORGE M PAULSIN WOODL…,-0.1,0.1,"Highland Park, Los Angeles"
Bigger imagine amp ALL THE FISC JUD…,0,0.5,Australia
Governments ’ create Corruption ... Government ’ attract Corrupt people ... Schiff Pelosi Schumer Nadler Sanders Poc…,-0.5,1,"Southport, CT"
Brennan Lassiter sing Justin Bieber – The Voice,0,0,
Bigger imagine amp ALL THE FISC JUDGES…,0,0.5,Australia
Governments ’ create Corruption ... Government ’ attract Corrupt people ... Schiff Pelosi Schumer Nadler Sanders Poc…,-0.5,1,"Austin, TX"
Perfect except n't include Clapper Brennan,1,1,Louisiana - Cajun Country
Brennan Center Justice shows least million voters removed voter rolls between…,-0.2,0.25,"Texas, USA"
question Was Adam Schiff “ Whistleblower Operation ” planned John Brennan coordinated Brennan Su…,0,0,United States
Ex CIA Brennan investigated justice department,0,0,"Georgia, USA"
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,North Cackalacka
Governments ’ create Corruption ... Government ’ attract Corrupt people ... Schiff Pelosi Schumer Nadler Sanders Poc…,-0.5,1,
There time CIA fighting Communist Party 's fact got taken Communist Party…,0,0,"Missouri, USA"
Brennan Center Justice shows least million voters removed voter rolls between…,-0.2,0.25,
Governments ’ create Corruption ... Government ’ attract Corrupt people ... Schiff Pelosi Schumer Nadler Sanders Poc…,-0.5,1,
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,Citizen of the Earth
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,Canada
Ex CIA Brennan investigated justice department,0,0,
Governments ’ create Corruption ... Government ’ attract Corrupt people ... Schiff Pelosi Schumer Nadler Sanders Poc…,-0.5,1,
Jake Brennan talks new spin-offs coming …,0.136363636,0.454545455,New York
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,
Soul The director Central Intelligence Agency John Brennan issued extraordi…,0,0.25,"Florida, USA"
A massive global problem soil challenge emphasised Owen Brennan OBE,0,0.5,"Belfast, Northern Ireland"
John Brennan Susan Rice Nancy Pelosi Joe Biden ... knew Eric Ciaramella Adam Schiff 'whistleblower ... .…,0,0,USA
USPS announces retirement Postmaster General Megan J. Brennan Newsroom,0.05,0.5,"Detroit, MI"
yes dinner REALLY HAPPENED John Brennan Susan Rice dinner together Eric Ciaramella t…,0.2,0.2,USA
Brennan Center Justice shows least million voters removed voter rolls between…,-0.2,0.25,USA
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,USA
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,
Governments ’ create Corruption ... Government ’ attract Corrupt people ... Schiff Pelosi Schumer Nadler Sanders Poc…,-0.5,1,"Indiana, USA  #HoosierTrumpers"
…,0,0,"Delaware, USA"
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,"Pahrump, NV"
Obama instigator treasonous COUP Comey Brennan Clapper given orders Obama,0,0,"Washington, USA"
Obama 's head admitted Communists Comey Brennan,0,0,Aurora - 1st Spacer Colony
WOW THE GREAT TRUMP JUST SAID IT GOES STRAIGHT THROUGH OBAMASCUM FROM BRENNAN/CLAPPER UTILIZING COMEY MCCABE S…,0.366666667,0.716666667,
Brennan Clapper one person flip regarding coup We know,0,0,Slidell Louisiana 
yes dinner REALLY HAPPENED John Brennan Susan Rice dinner together Eric Ciaramella t…,0.2,0.2,
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,
Hold fake victory dance Let give actua…,-0.5,1,"LaLa, LA"
Listen President Trump say corruption Obama administration goes way top.️ By…,0,0,Deutschland
New Voting Restrictions America Brennan Center Justice,0.018181818,0.277272727,"El Paso, TX"
John Brennan Susan Rice Nancy Pelosi Joe Biden ... knew Eric Ciaramella Adam Schiff 'whistleblower ... .…,0,0,
Brennan Clapper one person flip regarding coup We know,0,0,"miami, florida USA"
Googled Worked CIA starting .Different positions Brennan ’ tenure private sector president a…,0,0.2375,NC
question Was Adam Schiff “ Whistleblower Operation ” planned John Brennan coordinated Brennan Su…,0,0,Minnesota..Land of the loons🙈
President Trump Lindsey Graham would like stay Middle East next thousand years thousands soldiers an…,0,0,"California, USA"
Way go Jerry Rhome amp Colt Brennan staying near top way past era cohorts,0.116666667,0.383333333,"Erie, PA"
Ex CIA Brennan investigated justice department,0,0,
Every single bit evidence come points Obama Hillary Schiff Brenn…,-0.071428571,0.214285714,United States
If 's saying 's chance definite probably Therefore HE needs invest…,0,0.5,"Alabama, USA"
Turning Synthetic Biology Into 'Living Drugs Listen CEO Aoife Brennan The Long Run podcast,-0.05,0.4,"Cambridge, MA"
guess WHO ELSE dinner Washington DC Oct yes Prime Minister Italy MATTEO RE…,0,0,USA
Trump knows ’ OIG report But really believe Comey Clapper Brennan balls to…,0.2,0.2,"Oklahoma City, OK"
guess WHO ELSE dinner Washington DC Oct yes Prime Minister Italy MATTEO RE…,0,0,
President Trump Lindsey Graham would like stay Middle East next thousand years thousands soldiers an…,0,0,Mississippi/Texas
Congratulations fabulous shortlisted books wonderful see Sarah Brennan Jane Tanner amongs…,0.7,1,"England, United Kingdom"
Do n't trust anything man says -- former Obama official mouthpiece Brennan Clapper,0,0,
President Trump Lindsey Graham would like stay Middle East next thousand years thousands soldiers an…,0,0,"Indiana, USA"
We hear Dr Martina Bozzola Owen Brennan OBE sharing thoughts food securi…,0,0,Northern Ireland
question Was Adam Schiff “ Whistleblower Operation ” planned John Brennan coordinated Brennan Su…,0,0,
Discover latest Aerospace news Brennan fitting information blog today,0.5,0.7,"Cleveland, OH"
We hear Dr Martina Bozzola Owen Brennan OBE sharing thoughts food securi…,0,0,Northern Ireland
Brennan Clapper one person flip regarding coup We know,0,0,
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,
Bigger imagine amp ALL THE FISC JUDGES ON…,0,0.5,Australia
question Was Adam Schiff “ Whistleblower Operation ” planned John Brennan coordinated Brennan Su…,0,0,USA
WHY JUST WHY,0,0,
Definitely step right direction 's work done sure,0.261904762,0.641534392,"Massachusetts, USA"
Bigger imagine amp ALL THE FISC J…,0,0.5,Australia
Brennan Center Justice shows least million voters removed voter rolls between…,-0.2,0.25,
imagine dinner Washington DC Oct John Brennan Director CIA Susan Rice Obama's…,0,0,USA
Plenty evidence It 's right texts FBI lovers Brennan admitted TV,0.285714286,0.535714286,
Ex CIA Brennan investigated justice department,0,0,America
Ex CIA Brennan investigated justice department,0,0,
…,0,0,"Houston, TX"
Ex CIA Brennan investigated justice department,0,0,
We hear Dr Martina Bozzola Owen Brennan OBE sharing thoughts food se…,0,0,Northern Ireland
So John Brennan tells I 'm COMMUNIST tells everything need know right 's TRAITOR the…,0.285714286,0.535714286,CONNECTICUT
Brennan Clapper one person flip regarding coup We know,0,0,"Houston, TX"
Listen President Trump say corruption Obama administration goes way top.️ By…,0,0,"Washington State, USA"
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,"iPhone: 39.821972,-84.288162"
Brennan Center Justice shows least million voters removed voter rolls between…,-0.2,0.25,"Leawood, KS"
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,"Bryson City, NC"
Thank love support sharing amazing afternoon music us,0.55,0.75,Seattle
Him Clapper Brennan amp Comey,0,0,Planet Earth
Also `` cares suck '' But 's okay It 's definitely step right direction,0.261904762,0.511904762,"New Hampshire, USA"
guess WHO ELSE dinner Washington DC Oct yes Prime Minister Italy MATTEO RE…,0,0,The World
President Trump Lindsey Graham would like stay Middle East next thousand years thousands soldiers an…,0,0,"Forest Acres, SC"
JUDGEMENT DAY IS COMING IT ’ S ALMOST HERE TIME FOR PAIN TRAITORS MUST PAY THE COST OF TREASON OBAMA CLINTON …,0,0,
Trump responds rebuke Graham decision Syria `` Lindsey needs focus judiciary ... democ…,0,0,manchester
question Was Adam Schiff “ Whistleblower Operation ” planned John Brennan coordinated Brennan Su…,0,0,The World
asks `` Do think Republicans might like question Mr. Brennan Mr. Clapper oat…,0,0,USA
Brennan Clapper one person flip regarding coup We know,0,0,
If strong enough arrest Comey McCabe Strozk Page Clapper Brennan yes even Obama our…,0.127777778,0.411111111,"Atlanta, GA"
